RIAD3210,RIAD3217,RIAD4356,RIAD4415,RIAD4460,RIAD4470,RIADB507,RIADB508,RIADB509,RIADB510,RIADB511,IDRSSD,RCON9999
16567,16552,0,0,0,0,0,16552,0,0,-130,37,2009-03-31
4109,4011,0,0,94,0,0,4011,0,0,38,242,2009-03-31
22263,21840,0,0,0,0,0,21840,1,0,219,279,2009-03-31
1061,1006,0,0,0,0,0,1006,0,0,-12,354,2009-03-31
3192,3141,0,0,0,0,0,3141,0,0,-5,457,2009-03-31
25288,24540,0,0,105,0,0,24540,0,0,206,505,2009-03-31
16021,16150,0,0,984,0,0,16150,0,0,-26,1155,2009-03-31
18427,18066,0,0,297,0,0,18066,0,0,-12,1351,2009-03-31
41868,39228,0,0,1000,0,0,39228,0,0,1690,1454,2009-03-31
4907,5008,0,0,193,0,0,5008,0,0,-38,1557,2009-03-31
65407,67284,0,0,0,0,0,67284,27,0,-145,1632,2009-03-31
41951,41340,0,0,0,0,0,41340,0,0,-215,1669,2009-03-31
39466,39119,0,0,0,0,0,39119,0,0,-318,1829,2009-03-31
12955,18928,0,0,3868,0,0,18928,0,0,-4504,1856,2009-03-31
18293,18074,0,0,0,0,0,18074,0,0,-221,2040,2009-03-31
12124,11715,0,0,200,0,0,11715,0,0,37,2161,2009-03-31
192344,199370,0,0,10000,0,0,199370,1168,0,736,2376,2009-03-31
3295,3296,0,200,0,0,0,3296,0,0,0,2451,2009-03-31
1115,1103,0,0,20,0,0,1103,0,0,-1,2554,2009-03-31
72122,71631,0,0,232,0,0,71631,0,0,140,2732,2009-03-31
5173,5145,0,0,32,0,0,5145,-11,0,-38,2750,2009-03-31
48359,32005,16030,1434,0,0,0,32005,28,0,-144,2938,2009-03-31
16551,15928,0,0,500,0,0,15928,0,0,351,3252,2009-03-31
3249,3098,0,651,0,0,0,3098,0,0,-58,3458,2009-03-31
24939,24442,0,0,120,0,0,24442,0,0,26,3720,2009-03-31
9671,9358,0,0,125,0,0,9358,0,0,0,3953,2009-03-31
15225,14760,0,0,0,0,0,14760,0,0,283,4138,2009-03-31
18840,18465,0,0,625,0,0,18465,0,0,371,4156,2009-03-31
14614,14232,0,0,0,0,0,14232,0,0,211,4231,2009-03-31
23883,23303,0,0,142,0,0,23303,0,0,132,4437,2009-03-31
24851,24069,0,0,40,0,0,24069,0,0,482,4839,2009-03-31
33344,35004,0,0,0,0,0,35004,0,0,-1275,5005,2009-03-31
96004,94901,0,0,0,0,0,94901,0,0,-3096,5069,2009-03-31
34352,33864,0,0,0,0,0,33864,0,0,-20,5135,2009-03-31
73936,72694,0,0,1132,0,0,72694,0,0,599,5210,2009-03-31
22231,23315,0,0,258,0,0,23315,0,0,-1233,5331,2009-03-31
42874,41199,0,0,310,0,0,41199,0,0,487,5461,2009-03-31
24201,23357,0,0,18,0,0,23357,0,0,268,5751,2009-03-31
9507,9593,0,0,0,0,0,9593,0,0,-24,6039,2009-03-31
4423,4375,0,0,0,0,0,4375,0,0,0,6141,2009-03-31
36445,36093,0,0,175,0,0,36093,0,0,177,6329,2009-03-31
78549,79297,0,0,0,0,0,79297,0,0,671,6972,2009-03-31
45645,45642,0,0,500,0,0,45642,0,0,132,7009,2009-03-31
13719,13410,0,0,0,0,0,13410,0,0,0,7045,2009-03-31
4177,4326,0,0,206,0,0,4326,0,0,-25,7157,2009-03-31
4580,4648,0,0,289,0,0,4648,0,0,79,7456,2009-03-31
7173,6802,0,250,0,0,0,6802,0,0,-26,7634,2009-03-31
12416,12086,0,0,0,0,0,12086,0,0,-64,8033,2009-03-31
13990,13401,0,0,86,0,0,13401,0,0,213,8462,2009-03-31
6446,6473,0,0,50,0,0,6473,0,0,-70,8631,2009-03-31
56689,54994,0,0,0,0,0,54994,0,0,-140,9357,2009-03-31
8038,7801,0,0,12,0,0,7801,0,0,6,9553,2009-03-31
155393,159264,0,0,1500,0,0,159264,0,0,959,9807,2009-03-31
11183,11040,0,0,100,0,0,11040,0,0,-37,9955,2009-03-31
4628,5184,0,4,0,0,0,5184,0,0,-20,10157,2009-03-31
38778,36973,0,1000,897,0,0,36973,0,0,609,10250,2009-03-31
29768,29340,0,0,210,0,0,29340,0,0,2,10849,2009-03-31
38718,38252,0,0,0,0,0,38252,0,0,37,10858,2009-03-31
16280,15974,0,0,0,0,0,15974,0,0,-13,11145,2009-03-31
25745,24837,0,0,0,0,0,24837,0,0,79,11640,2009-03-31
10862,11043,0,0,375,0,0,11043,0,0,-246,11837,2009-03-31
33096,32627,0,0,100,0,0,32627,0,0,-20,12030,2009-03-31
18733,19133,0,0,0,0,0,19133,0,0,-740,12142,2009-03-31
12413,12162,0,0,142,0,0,12162,0,0,177,12245,2009-03-31
